ortholog	gene id	sequence id of ingroup best hit	taxonomy id of ingroup best hit	evalue of ingroup best hit	sequence id of outgroup best hit	taxonomy id of outgroup best hit	evalue of outgroup best hit	alien index	outgroup percentage	HGT or not
OG11668	yHMPu5000034862_Zygotorulaspora_florentina@Seq_3872	KGQ14046.1-1245745-Beauveria_bassian-Sordariomy	1245745	9e-40	KON63585.1-33995-Komagataeibacter_-Proteobact	33995	1e-78	89.69545811110994	93.0	Yes
OG202504	yHMPu5000034862_Zygotorulaspora_florentina@Seq_1669	KDQ05766.1-930990-Botryobasidium_bo-Basidiomyc	930990	3e-31	WP_008867007.1-487797-Flavobacteria_bac-BacteroCh	487797	1e-68	86.2942607294478	96.1538461538462	Yes
OG18883	yHMPu5000034862_Zygotorulaspora_florentina@Seq_4762	KDQ05766.1-930990-Botryobasidium_bo-Basidiomyc	930990	1e-38	SBV24586.1-307121-Micromonospora_kr-Actinobact	307121	4e-72	76.90159880067765	96.0573476702509	Yes
OG4186	yHMPu5000034862_Zygotorulaspora_florentina@Seq_2884	SAM00343.1-4829-Absidia_glauca-other_Fung	4829	5e-53	WP_007438623.1-1054213-Acetobacteraceae_-Proteoba	1054213	7e-93	91.76693148314062	99.6666666666667	Yes
OG80880	yHMPu5000034862_Zygotorulaspora_florentina@Seq_593	XP_014535833.1-1170230-Penicillium_digit-Eurotiom	1170230	4e-12	WP_010296625.1-1465809-Clostridium_seneg-Firmicut	1465809	4e-49	85.19564844077969	100.0	Yes
OG15083	yHMPu5000035633_Candida_hispaniensis@Seq_710	EKD03224.1-1220162-Trichosporon_asah-Basidiomyc	1220162	8e-19	WP_027128996.1-852-Fusobacterium_per-Fusobacter	852	1e-57	89.57767507545357	98.0	Yes
OG7968	yHMPu5000035633_Candida_hispaniensis@Seq_2285	XP_007809281.1-655827-Metarhizium_acrid-Sordariom	655827	4e-31	WP_060391342.1-1244-Leuconostoc_gelid-Firmicutes	1244	2e-64	76.67845524936347	93.0	Yes
OG2919	yHMPu5000035633_Candida_hispaniensis@Seq_1671	OBZ85816.1-101091-Choanephora_cucur-other_Fung	101091	6e-80	WP_039943629.1-511-Alcaligenes_faeca-Proteobact	511	4e-165	196.12519801260206	100.0	Yes
OG8372	yHMPu5000035633_Candida_hispaniensis@Seq_3122	XP_003042531.1-660122-Nectria_haematoco-Sordariom	660122	4e-69	WP_036749080.1-265726-Photobacterium_ha-Proteobac	265726	8e-133	146.67229877105896	99.6666666666667	Yes
OG20300	yHMPu5000035633_Candida_hispaniensis@Seq_1726	na	na	1	WP_019401545.1-28209-Chelatococcus-Proteobact	28209	7e-60	136.2091954305874	97.6666666666667	Yes
OG20267	yHMPu5000035633_Candida_hispaniensis@Seq_4714	KXS12322.1-1344416-Gonapodya_prolife-other_Fung	1344416	3e-54	WP_065202193.1-251747-Chromobacterium_s-Proteobac	251747	8e-102	109.54325521070245	97.3333333333333	Yes
OG8372	yHMPu5000035633_Candida_hispaniensis@Seq_3165	XP_003042531.1-660122-Nectria_haematoco-Sordariom	660122	5e-73	WP_009136995.1-626933-Odoribacter_laneu-BacteroCh	626933	3e-137	147.87627157538492	99.6666666666667	Yes
OG37171	yHMPu5000035633_Candida_hispaniensis@Seq_2029	XP_002996596.1-578460-Nosema_ceranae_BR-Microspor	578460	5e-29	AMQ65917.1-1651816-Stenotrophomonas_-Viruses	1651816	2e-73	102.23003482361217	97.0	Yes
OG11375	yHMPu5000035633_Candida_hispaniensis@Seq_3706	XP_017990091.1-77020-Malassezia_pachyd-Basidiomyc	77020	8e-16	WP_045210368.1-1619948-Pseudomonas_sp_21-Proteoba	1619948	3e-40	56.24287148486883	98.0	Yes
OG9081	yHMPu5000035633_Candida_hispaniensis@Seq_1130	KJJ34496.1-1392242-Aspergillus_flavu-Eurotiomyc	1392242	3e-82	WP_005225092.1-37487-Marichromatium_pu-Proteobact	37487	1e-112	70.1761650784895	97.6666666666667	Yes
OG34943	yHMPu5000035633_Candida_hispaniensis@Seq_3609	XP_011389663.1-237631-Ustilago_maydis_5-Basidiomy	237631	9e-21	XP_001328115.1-412133-Trichomonas_vagin-Parabasal	412133	8e-55	78.40567619745393	99.6666666666667	Yes
OG37171	yHMPu5000035633_Candida_hispaniensis@Seq_4931	XP_002996596.1-578460-Nosema_ceranae_BR-Microspor	578460	2e-22	AMQ65917.1-1651816-Stenotrophomonas_-Viruses	1651816	1e-44	51.350019226428955	98.0	Yes
OG11023	yHMPu5000035633_Candida_hispaniensis@Seq_3953	na	na	1	XP_015266985.1-146911-Gekko_japonicus-Metazoa	146911	2e-105	241.07828758381484	100.0	Yes
OG144496	yHMPu5000035633_Candida_hispaniensis@Seq_973	KXT17249.1-113226-Pseudocercospora_-Dothideomy	113226	4e-35	WP_055208107.1-1561-Clostridium_barat-Firmicutes	1561	4e-68	75.9853080688035	100.0	Yes
OG16495	yHMPu5000035633_Candida_hispaniensis@Seq_547	KDQ13811.1-930990-Botryobasidium_bo-Basidiomyc	930990	1e-19	WP_009727459.1-999151-Methylophaga_lona-Proteobac	999151	4e-58	88.4145242656479	100.0	Yes
OG7678	yHMPu5000035633_Candida_hispaniensis@Seq_2115	na	na	1	XP_015681478.1-103944-Protobothrops_muc-Metazoa	103944	1e-41	94.40598881275588	100.0	Yes
OG37171	yHMPu5000035633_Candida_hispaniensis@Seq_1211	XP_002996596.1-578460-Nosema_ceranae_BR-Microspor	578460	1e-78	AMQ65917.1-1651816-Stenotrophomonas_-Viruses	1651816	1e-131	122.03700992868443	96.3333333333333	Yes
OG11970	yHMPu5000035633_Candida_hispaniensis@Seq_719	OAJ38264.1-403673-Batrachochytrium_-other_Fung	403673	1e-40	ELW62908.1-246437-Tupaia_chinensis-Metazoa	246437	0.0	368.4136148790473	94.6666666666667	Yes
OG11440	yHMPu5000035633_Candida_hispaniensis@Seq_1767	GAM91428.1-1603295-fungal_sp_No_1124-other_Fung	1603295	1e-05	WP_047424406.1-1500296-Chryseobacterium_-BacteroC	1500296	1e-54	112.82666955670824	99.0	Yes
OG91766	Candida_dubliniensis@Seq_282	na	na	1	CQB89946.1-813-Chlamydia_trachom-other_Bact	813	2e-20	45.35855467932097	100.0	Yes
OG2828	Metschnikowia_kamakouana@Seq_1138	KJZ69894.1-1043627-Hirsutella_minnes-Sordariomy	1043627	6e-21	XP_004258299.1-370355-Entamoeba_invaden-Amoebozoa	370355	1e-52	73.17189735204347	97.6666666666667	Yes
OG3802	Metschnikowia_kamakouana@Seq_997	EQK97398.1-911162-Ophiocordyceps_si-Sordariomy	911162	7e-43	KKF08763.1-215358-Larimichthys_croc-Metazoa	215358	7e-69	59.867212417845195	92.4444444444444	Yes
OG2324	Metschnikowia_kamakouana@Seq_4795	OAA76465.1-1081108-Cordyceps_confrag-Sordariomy	1081108	2e-18	XP_016352600.1-1608454-Sinocyclocheilus_-Metazoa	1608454	1e-58	92.79655090032176	93.3333333333333	Yes
OG5237	Metschnikowia_kamakouana@Seq_4858	KIM92269.1-765440-Piloderma_croceum-Basidiomyc	765440	9e-15	XP_007235824.1-7994-Astyanax_mexicanu-Metazoa	7994	1e-40	59.76185190218736	94.7368421052632	Yes
OG2297	Metschnikowia_kamakouana@Seq_4017	KIK03975.1-1095629-Laccaria_amethyst-Basidiomyc	1095629	7e-15	WP_049471485.1-40324-Stenotrophomonas_-Proteobact	40324	3e-52	86.0429463011669	96.140350877193	Yes
OG173702	Metschnikowia_kamakouana@Seq_1942	XP_009540475.1-747525-Heterobasidion_ir-Basidiomy	747525	4e-39	XP_013096035.1-6526-Biomphalaria_glab-Metazoa	6526	8e-70	70.68699070225549	92.6666666666667	Yes
OG24550	yHMPu5000035335_Candida_blattae@Seq_4455	OJJ56714.1-1036612-Aspergillus_sydow-Eurotiomyc	1036612	8e-10	WP_051318822.1-356302-Chitinimonas_kore-Proteobac	356302	1e-133	285.2974079799474	99.0	Yes
OG12306	yHMPu5000035335_Candida_blattae@Seq_2831	EXX55705.1-1432141-Rhizophagus_irreg-other_Fung	1432141	5e-20	XP_010478565.1-90675-Camelina_sativa-Streptophy	90675	5e-50	69.07755278982137	92.0	Yes
OG9976	yHMPu5000035335_Candida_blattae@Seq_3695	ESA04096.1-747089-Rhizophagus_irreg-other_Fung	747089	1e-20	SEQ89438.1-137733-Granulicatella_ba-Firmicutes	137733	1e-58	87.49823353377371	92.6666666666667	Yes
OG8322	yHMPu5000035335_Candida_blattae@Seq_5280	XP_018698628.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	5e-115	WP_004964504.1-618-Serratia_odorifer-Proteobact	618	4e-150	80.8136218061058	92.0	Yes
OG5438	yHMPu5000035335_Candida_blattae@Seq_5248	KGQ11298.1-1245745-Beauveria_bassian-Sordariomy	1245745	8e-177	WP_004704108.1-29483-Yersinia_aldovae-Proteobact	29483	0.0	55.0388986805429	90.3333333333333	Yes
OG9831	yHMPu5000035335_Candida_blattae@Seq_5399	KEQ79145.1-1043002-Aureobasidium_pul-Dothideomy	1043002	5e-102	WP_059511309.1-488732-Burkholderia_diff-Proteobac	488732	4e-151	113.04981310802242	93.0	Yes
OG9892	yHMPu5000035335_Candida_blattae@Seq_5439	OGM49688.1-109264-Aspergillus_bomby-Eurotiomyc	109264	2e-50	WP_000491548.1-470-Acinetobacter_bau-Proteobact	470	1e-165	265.4904328748752	100.0	Yes
OG9831	yHMPu5000035335_Candida_blattae@Seq_18	EQB51727.1-1237896-Colletotrichum_gl-Sordariomy	1237896	2e-98	KPQ37683.1-1666911-Phormidesmis_prie-Cyanobacte	1666911	1e-154	129.6379123882265	93.3333333333333	Yes
OG30393	yHMPu5000035335_Candida_blattae@Seq_5381	EXA29417.1-1080344-Fusarium_oxysporu-Sordariomy	1080344	3e-09	WP_062378307.1-1638984-Lysinimicrobium_p-Actinoba	1638984	4e-45	82.60538127533387	93.3333333333333	Yes
OG9976	yHMPu5000035679_Candida_rhagii@Seq_1797	ESA04096.1-747089-Rhizophagus_irreg-other_Fung	747089	3e-18	SEQ89438.1-137733-Granulicatella_ba-Firmicutes	137733	5e-61	98.50033337497797	92.6666666666667	Yes
OG5438	yHMPu5000035679_Candida_rhagii@Seq_2674	KGQ11298.1-1245745-Beauveria_bassian-Sordariomy	1245745	8e-169	WP_013576388.1-741091-Rahnella_sp_Y9602-Proteobac	741091	0.0	73.4595794244953	90.3333333333333	Yes
OG29280	yHMPu5000035679_Candida_rhagii@Seq_4650	na	na	1	WP_074264094.1-60549-Paraburkholderia_-Proteobact	60549	1e-51	117.43183974269633	96.875	Yes
OG144647	yHMPu5000035679_Candida_rhagii@Seq_408	NP_595277.1-284812-Schizosaccharomyc-Taphrinomy	284812	3e-09	WP_050783825.1-1318-Streptococcus_par-Firmicutes	1318	4e-29	45.764019787429135	91.3793103448276	Yes
OG9831	yHMPu5000035679_Candida_rhagii@Seq_4066	EQB51727.1-1237896-Colletotrichum_gl-Sordariomy	1237896	3e-91	WP_034185519.1-292-Burkholderia_cepa-Proteobact	292	4e-147	128.65708313521478	93.0	Yes
OG92828	Lachancea_cidri@Seq_1500	XP_018665615.1-398673-Trichoderma_gamsi-Sordariom	398673	1e-30	KKF17455.1-215358-Larimichthys_croc-Metazoa	215358	3e-99	157.77975912792104	91.9753086419753	Yes
OG3924	Lachancea_cidri@Seq_1777	KIW67913.1-5601-Capronia_semi_imm-Eurotiomyc	5601	2e-66	SEQ13772.1-44577-Nitrosomonas_urea-Proteobact	44577	9e-117	115.92776234592009	97.3333333333333	Yes
OG9892	Lachancea_cidri@Seq_3817	KXS12832.1-1344416-Gonapodya_prolife-other_Fung	1344416	1e-72	WP_000053021.1-470-Acinetobacter_bau-Proteobact	470	6e-171	226.1641647371825	100.0	Yes
OG15136	Lachancea_cidri@Seq_3938	OIW22860.1-1408157-Coniochaeta_ligni-Sordariomy	1408157	4e-14	WP_072572470.1-364410-Granulibacter_bet-Proteobac	364410	5e-178	377.4008116997093	95.3333333333333	Yes
OG7775	Lachancea_cidri@Seq_3275	CRL28901.1-5075-Penicillium_camem-Eurotiomyc	5075	2e-60	SEQ22587.1-1855383-bacterium_A52C2-other_Bact	1855383	7e-119	134.59975751815335	94.6666666666667	Yes
OG5438	Lachancea_cidri@Seq_2413	KGQ11298.1-1245745-Beauveria_bassian-Sordariomy	1245745	1e-160	WP_019081114.1-630-Yersinia_enteroco-Proteobact	630	0.0	92.10340371976184	92.0	Yes
OG11826	Lachancea_cidri@Seq_1185	KGQ13790.1-1245745-Beauveria_bassian-Sordariomy	1245745	4e-165	WP_061795542.1-61651-Serratia_ficaria-Proteobact	61651	0.0	81.9767726159115	100.0	Yes
OG13310	Lachancea_cidri@Seq_4509	XP_016605618.1-645134-Spizellomyces_pun-other_Fun	645134	5e-72	OAG73142.1-376620-Gluconobacter_jap-Proteobact	376620	5e-122	115.12925464970226	96.3333333333333	Yes
OG11970	Lachancea_nothofagi@Seq_5077	CDM29102.1-1365484-Penicillium_roque-Eurotiomyc	1365484	8e-27	WP_025229832.1-1304866-Clostridium_sp_AS-Firmicut	1304866	2e-53	61.25350677896508	93.9189189189189	Yes
OG12079	Lachancea_nothofagi@Seq_1463	CEL10109.1-454130-Aspergillus_calid-Eurotiomyc	454130	2e-05	WP_010621356.1-152335-Lactobacillus_sue-Firmicute	152335	1e-46	95.09913599331583	95.0	Yes
OG9465	Lachancea_nothofagi@Seq_3604	EEB87846.1-554373-Moniliophthora_pe-Basidiomyc	554373	6e-46	WP_028398329.1-1208600-Bacillus_sp_FJAT_-Firmicut	1208600	2e-109	146.161473147293	96.3333333333333	Yes
OG10730	Lachancea_nothofagi@Seq_2840	KKY16416.1-158046-Phaeomoniella_chl-Eurotiomyc	158046	3e-33	WP_046278244.1-1118279-Limnoraphis_robus-Cyanobac	1118279	1e-60	63.26840979950734	90.3333333333333	Yes
OG7775	Lachancea_nothofagi@Seq_482	KGO66006.1-40296-Penicillium_itali-Eurotiomyc	40296	4e-61	SEQ22587.1-1855383-bacterium_A52C2-other_Bact	1855383	2e-138	177.99219934110144	95.0	Yes
OG29280	yHMPu5000035022_Candida_emberorum@Seq_560	na	na	1	WP_058690598.1-208224-Enterobacter_kobe-Proteobac	208224	2e-62	142.0671285850709	97.7611940298507	Yes
OG18522	yHMPu5000035684_Kloeckera_hatyaiensis@Seq_8	ESA14342.1-747089-Rhizophagus_irreg-other_Fung	747089	5e-23	WP_004868219.1-202952-Acinetobacter_ger-Proteobac	202952	8e-45	50.18686841662328	96.6666666666667	Yes
OG15059	Tetrapisispora_blattae@Seq_4222	XP_007585975.1-1287680-Neofusicoccum_par-Dothideo	1287680	2e-05	OCA21760.1-8364-Xenopus_tropicali-Metazoa	8364	4e-25	45.35855467932097	100.0	Yes
OG195516	yHMPu5000035691_Candida_salmanticensis@Seq_3515	GAD92673.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	1e-29	XP_014383942.1-109478-Myotis_brandtii-Metazoa	109478	2e-49	45.358554679320974	97.6666666666667	Yes
OG11222	yHMPu5000035691_Candida_salmanticensis@Seq_2530	XP_018136130.1-1380566-Pochonia_chlamydo-Sordario	1380566	2e-57	OGV66231.1-1798578-Lentisphaerae_bac-other_Bact	1798578	1e-133	175.6896142481074	95.6666666666667	Yes
OG20601	yHMPu5000035691_Candida_salmanticensis@Seq_774	GAM35481.1-1472165-Talaromyces_cellu-Eurotiomyc	1472165	9e-88	WP_065066395.1-319501-Brevibacillus_sp_-Firmicute	319501	6e-130	97.1140390138581	98.6666666666667	Yes
OG1020	yHMPu5000035691_Candida_salmanticensis@Seq_4223	KIK69473.1-944289-Gymnopus_luxurian-Basidiomyc	944289	1e-118	WP_044872482.1-1608357-Pseudomonas_sp_LF-Proteoba	1608357	8e-148	66.99811124814153	98.6666666666667	Yes
OG1020	yHMPu5000035691_Candida_salmanticensis@Seq_1434	KIK69473.1-944289-Gymnopus_luxurian-Basidiomyc	944289	1e-116	WP_037095481.1-492774-Rhizobium_alamii-Proteobact	492774	4e-150	76.90159880067768	98.3333333333333	Yes
OG10116	yHMPu5000035691_Candida_salmanticensis@Seq_3018	EYB22346.1-5518-Fusarium_graminea-Sordariomy	5518	3e-49	WP_034581581.1-1488-Clostridium_aceto-Firmicutes	1488	9e-105	127.84615291899844	96.0	Yes
OG11748	yHMPu5000035691_Candida_salmanticensis@Seq_189	na	na	1	WP_073046431.1-1302690-Cnuella_takakiae-BacteroCh	1302690	5e-100	228.64907138697046	96.0	Yes
OG4675	yHMPu5000035691_Candida_salmanticensis@Seq_2865	XP_016269958.1-1130832-Rhodotorula_torul-Basidiom	1130832	5e-42	SDA19813.1-1502748-Methylobacterium_-Proteobact	1502748	8e-70	64.00237897458756	97.6666666666667	Yes
OG4675	yHMPu5000035691_Candida_salmanticensis@Seq_5785	XP_016269958.1-1130832-Rhodotorula_torul-Basidiom	1130832	1e-41	SDA19813.1-1502748-Methylobacterium_-Proteobact	1502748	2e-71	68.38440560926142	98.0	Yes
OG32627	yHMPu5000034643_Candida_schatavii@Seq_934	OAA65582.1-1081102-Sporothrix_insect-Sordariomy	1081102	1e-24	WP_072996216.1-216903-Chryseobacterium_-BacteroCh	216903	6e-45	46.5625274836469	100.0	Yes
OG9465	yHMPu5000034643_Candida_schatavii@Seq_5020	EEB87846.1-554373-Moniliophthora_pe-Basidiomyc	554373	7e-23	WP_051311422.1-202772-Zooshikella_gangh-Proteobac	202772	2e-113	208.48542133795948	91.6666666666667	Yes
OG65044	yHMPu5000034643_Candida_schatavii@Seq_4572	KGQ12967.1-1245745-Beauveria_bassian-Sordariomy	1245745	4e-12	WP_003758192.1-1641-Listeria_grayi-Firmicutes	1641	5e-50	87.27508998245953	99.3464052287582	Yes
OG11427	yHMPu5000034667_Blastobotrys_serpentis@Seq_1617	na	na	1	WP_026889321.1-1520-Clostridium_beije-Firmicutes	1520	3e-32	72.58411068714135	95.3333333333333	Yes
OG8372	yHMPu5000034667_Blastobotrys_serpentis@Seq_5307	XP_013021850.1-653667-Schizosaccharomyc-Taphrinom	653667	4e-68	WP_000978576.1-470-Acinetobacter_bau-Proteobact	470	9e-98	68.26662257360505	98.6666666666667	Yes
OG4920	yHMPu5000034667_Blastobotrys_serpentis@Seq_2765	XP_014181518.1-1186058-Trichosporon_asah-Basidiom	1186058	8e-43	WP_056236489.1-1736225-Erwinia_sp_Leaf53-Proteoba	1736225	6e-89	106.20659635017789	99.0	Yes
OG111230	yHMPu5000034667_Blastobotrys_serpentis@Seq_4732	OAL02973.1-765868-Stagonospora_sp_S-Dothideomy	765868	8e-07	XP_014787067.1-37653-Octopus_bimaculoi-Metazoa	37653	2e-27	47.43799622100081	91.25	Yes
OG8372	yHMPu5000034667_Blastobotrys_serpentis@Seq_6159	XP_013021850.1-653667-Schizosaccharomyc-Taphrinom	653667	3e-71	WP_025731585.1-363870-Bacillus_ginsengi-Firmicute	363870	1e-109	88.59684582244185	98.6666666666667	Yes
OG5631	yHMPu5000034667_Blastobotrys_serpentis@Seq_2581	XP_016641821.1-563466-Scedosporium_apio-Sordariom	563466	5e-63	WP_038368552.1-1510531-Bosea_sp_UNC402CL-Proteoba	1510531	5e-95	73.68272297580947	100.0	Yes
OG13944	yHMPu5000034667_Blastobotrys_serpentis@Seq_1019	XP_016221403.1-212818-Exophiala_mesophi-Eurotiomy	212818	1e-34	WP_065601821.1-1196095-Gilliamella_apico-Proteoba	1196095	0.0	382.2291254370116	98.6666666666667	Yes
OG141047	yHMPu5000034667_Blastobotrys_serpentis@Seq_3605	KZZ88332.1-1081109-Aschersonia_aleyr-Sordariomy	1081109	8e-34	WP_040861322.1-209249-Nocardia_niigaten-Actinobac	209249	2e-175	326.0507924732803	100.0	Yes
OG20601	yHMPu5000034667_Blastobotrys_serpentis@Seq_1030	XP_002146846.1-441960-Talaromyces_marne-Eurotiomy	441960	3e-94	ABG03598.1-266117-Rubrobacter_xylan-Actinobact	266117	7e-145	116.58454188230911	98.6666666666667	Yes
OG16495	yHMPu5000034667_Blastobotrys_serpentis@Seq_3445	KDQ13811.1-930990-Botryobasidium_bo-Basidiomyc	930990	4e-16	CDF53867.1-1320309-Salmonella_enteri-Proteobact	1320309	9e-63	107.41056915450382	100.0	Yes
OG35630	yHMPu5000034667_Blastobotrys_serpentis@Seq_2695	CDS03144.1-688394-Lichtheimia_ramos-other_Fung	688394	1e-32	WP_055600374.1-193461-Streptomyces_aure-Actinobac	193461	7e-69	83.24973829172438	99.3333333333333	Yes
OG161677	yHMPu5000034667_Blastobotrys_serpentis@Seq_762	XP_015403812.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	1e-42	WP_063627697.1-1354-Enterococcus_hira-Firmicutes	1354	5e-84	95.09913599331583	100.0	Yes
OG11222	yHMPu5000034667_Blastobotrys_serpentis@Seq_5395	XP_018136130.1-1380566-Pochonia_chlamydo-Sordario	1380566	2e-58	WP_009099866.1-595460-Rhodopirellula_sp-Planctomy	595460	5e-138	183.2905167076495	95.6666666666667	Yes
OG4675	yHMPu5000034667_Blastobotrys_serpentis@Seq_2039	KXS12359.1-1344416-Gonapodya_prolife-other_Fung	1344416	1e-32	WP_059200256.1-47917-Serratia_fonticol-Proteobact	47917	1e-57	57.56462732485113	92.3333333333333	Yes
OG27387	Wickerhamia_fluorescens@Seq_2673	KNZ73647.1-1306850-Termitomyces_sp_J-Basidiomyc	1306850	8e-09	WP_016263745.1-286-Pseudomonas-Proteobact	286	2e-142	307.63011172932795	100.0	Yes
OG71253	Wickerhamia_fluorescens@Seq_301	na	na	1	WP_074754117.1-89065-Pseudomonas_abiet-Proteobact	89065	5e-30	67.46811487738726	99.6666666666667	Yes
OG182446	Wickerhamia_fluorescens@Seq_2879	XP_002838702.1-656061-Tuber_melanosporu-other_Pez	656061	2e-06	XP_018048656.1-520822-Atta_colombica-Metazoa	520822	1e-27	49.047434133434905	100.0	Yes
OG207802	yHMPu5000035297_Priceomyces_castillae@Seq_1834	EKV17461.1-1170229-Penicillium_digit-Eurotiomyc	1170229	2e-12	KDR21927.1-136037-Zootermopsis_neva-Metazoa	136037	7e-34	49.40410907737363	97.9166666666667	Yes
OG14906	yHMPu5000035297_Priceomyces_castillae@Seq_3579	na	na	1	WP_040512885.1-1434011-Komagataeibacter-Proteobac	1434011	5e-44	99.70430617930391	96.5957446808511	Yes
OG8372	Starmerella_bombicola_JCM9596@Seq_2377	XP_013021850.1-653667-Schizosaccharomyc-Taphrinom	653667	2e-88	WP_031656412.1-287-Pseudomonas_aerug-Proteobact	287	1e-134	106.61206145828606	99.3333333333333	Yes
OG16459	Starmerella_bombicola_JCM9596@Seq_1658	KXS15546.1-1344416-Gonapodya_prolife-other_Fung	1344416	1e-19	XP_019638792.1-7741-Branchiostoma_bel-Metazoa	7741	5e-52	74.3758701563694	99.6666666666667	Yes
OG31266	Starmerella_bombicola_JCM9596@Seq_2239	CEH15360.1-401625-Ceraceosorus_bomb-Basidiomyc	401625	4e-32	WP_025903844.1-82987-Tatumella_ptyseos-Proteobact	82987	1e-122	208.61895273058403	99.6666666666667	Yes
OG15083	Starmerella_bombicola_JCM9596@Seq_1535	XP_014179077.1-1186058-Trichosporon_asah-Basidiom	1186058	5e-15	WP_071125134.1-1852388-Leptotrichia_sp_M-Fusobact	1852388	3e-48	76.49613369256949	99.6666666666667	Yes
OG23078	Starmerella_bombicola_JCM9596@Seq_586	ERT01249.1-1391915-Sporothrix_schenc-Sordariomy	1391915	3e-17	WP_029903424.1-1158294-Prevotella_sp_10_-BacteroC	1158294	4e-59	96.42089183329813	99.0	Yes
OG12494	Starmerella_bombicola_JCM9596@Seq_2766	4ZM6_A-4839-Rhizomucor_miehei-other_Fung	4839	3e-53	WP_043143276.1-615-Serratia_marcesce-Proteobact	615	0.0	339.57862095879284	100.0	Yes
OG1020	Starmerella_bombicola_JCM9596@Seq_2807	KIK69473.1-944289-Gymnopus_luxurian-Basidiomyc	944289	6e-101	WP_011506139.1-158080-Chromohalobacter_-Proteobac	158080	5e-129	64.6547041606272	99.3333333333333	Yes
OG20004	Starmerella_bombicola_JCM9596@Seq_660	na	na	1	WP_055921571.1-1736341-Leifsonia_sp_Leaf-Actinoba	1736341	1e-21	48.35428695287496	98.3333333333333	Yes
OG1016	Starmerella_bombicola_JCM9596@Seq_755	EXA43834.1-1080344-Fusarium_oxysporu-Sordariomy	1080344	7e-88	WP_063905341.1-376620-Gluconobacter_jap-Proteobac	376620	2e-150	144.01303873412618	99.6666666666667	Yes
OG5465	Starmerella_bombicola_JCM9596@Seq_1020	GAN04817.1-91626-Mucor_ambiguus-other_Fung	91626	8e-30	WP_026634853.1-231455-Dyella_japonica-Proteobact	231455	1e-83	124.11645147036425	93.3333333333333	Yes
OG32798	Starmerella_bombicola_JCM9596@Seq_737	KGQ03827.1-1245745-Beauveria_bassian-Sordariomy	1245745	1e-115	WP_061090781.1-562-Escherichia_coli-Proteobact	562	0.0	195.71973290449392	99.6666666666667	Yes
OG3581	Starmerella_bombicola_JCM9596@Seq_2180	CDH53561.1-1263082-Lichtheimia_corym-other_Fung	1263082	3e-51	SFE53051.1-72304-Peptostreptococcu-Firmicutes	72304	5e-90	89.2899930030018	97.3333333333333	Yes
OG27101	Starmerella_bombicola_JCM9596@Seq_3166	KGQ03848.1-1245745-Beauveria_bassian-Sordariomy	1245745	7.00E-170	WP_035366256.1-438-Acetobacter_paste-Proteobact	438	0	71.02346293887672	99.66666667	Yes
OG26800	Starmerella_bombicola_JCM9596@Seq_4616	APA08414.1-665079-Sclerotinia_scler-Leotiomyce	665079	1e-14	KMV72789.1-1628855-bacteria_symbiont-other_Bact	1628855	1e-113	227.95592420641051	99.3333333333333	Yes
OG26928	Starmerella_bombicola_JCM9596@Seq_4123	GAN05222.1-91626-Mucor_ambiguus-other_Fung	91626	3e-35	WP_055758965.1-1735689-Sphingomonas_sp_L-Proteoba	1735689	5e-69	77.77706753803157	99.6666666666667	Yes
OG4823	Starmerella_bombicola_JCM9596@Seq_1094	KIV86752.1-1016849-Exophiala_sideris-Eurotiomyc	1016849	6e-41	WP_066857005.1-453246-Sphingobium_sp_TC-Proteobac	453246	1e-150	252.77353460557902	98.0	Yes
OG19614	Starmerella_bombicola_JCM9596@Seq_113	CAB76572.1-73868-Piromyces_sp_E2-other_Fung	73868	2e-56	WP_018189876.1-1150399-Leifsonia_sp_109-Actinobac	1150399	2e-174	271.7050409732974	98.3333333333333	Yes
