complex type	sequence id	index	ortholog
U2AF	Candida_parapsilosis@Seq_1075	24_1074	OG4590
U2AF	Candida_parapsilosis@Seq_4241	24_4240	OG3385
U4/U6 snRNP	Candida_parapsilosis@Seq_1252	24_1251	OG2388
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1182	24_1181	OG1066
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1252	24_1251	OG2388
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1293	24_1292	OG4066
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1396	24_1395	OG2733
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1820	24_1819	OG4936
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1823	24_1822	OG1538
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_1922	24_1921	OG2905
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_215	24_214	OG2153
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_2594	24_2593	OG1882
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_29	24_28	OG3888
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_2942	24_2941	OG1025
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_3152	24_3151	OG4256
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_3384	24_3383	OG4071
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_3810	24_3809	OG4593
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_3883	24_3882	OG4604
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_411	24_410	OG3612
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_4179	24_4178	OG1006
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_432	24_431	OG4627
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_4387	24_4386	OG3758
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_4776	24_4775	OG3454
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_4978	24_4977	OG1332
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_5191	24_5190	OG1683
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_553	24_552	OG3330
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_631	24_630	OG2895
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_643	24_642	OG4588
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_718	24_717	OG3543
U4/U6 x U5 tri-snRNP complex	Candida_parapsilosis@Seq_938	24_937	OG1351
U5 snRNP	Candida_parapsilosis@Seq_1182	24_1181	OG1066
U5 snRNP	Candida_parapsilosis@Seq_1396	24_1395	OG2733
U5 snRNP	Candida_parapsilosis@Seq_1714	24_1713	OG3777
U5 snRNP	Candida_parapsilosis@Seq_1823	24_1822	OG1538
U5 snRNP	Candida_parapsilosis@Seq_1922	24_1921	OG2905
U5 snRNP	Candida_parapsilosis@Seq_2942	24_2941	OG1025
U5 snRNP	Candida_parapsilosis@Seq_3152	24_3151	OG4256
U5 snRNP	Candida_parapsilosis@Seq_3384	24_3383	OG4071
U5 snRNP	Candida_parapsilosis@Seq_4179	24_4178	OG1006
U5 snRNP	Candida_parapsilosis@Seq_432	24_431	OG4627
U5 snRNP	Candida_parapsilosis@Seq_4776	24_4775	OG3454
U5 snRNP	Candida_parapsilosis@Seq_5133	24_5132	OG4028
U5 snRNP	Candida_parapsilosis@Seq_718	24_717	OG3543
U5 snRNP	Candida_parapsilosis@Seq_938	24_937	OG1351
U6 snRNP	Candida_parapsilosis@Seq_215	24_214	OG2153
U6 snRNP	Candida_parapsilosis@Seq_29	24_28	OG3888
U6 snRNP	Candida_parapsilosis@Seq_3810	24_3809	OG4593
U6 snRNP	Candida_parapsilosis@Seq_411	24_410	OG3612
U6 snRNP	Candida_parapsilosis@Seq_4387	24_4386	OG3758
U6 snRNP	Candida_parapsilosis@Seq_5191	24_5190	OG1683
U6 snRNP	Candida_parapsilosis@Seq_643	24_642	OG4588
U6 snRNP	Candida_parapsilosis@Seq_794	24_793	OG1501
UBR1-RAD6 ubiquitin ligase complex	Candida_parapsilosis@Seq_201	24_200	OG3979
UBR1-RAD6 ubiquitin ligase complex	Candida_parapsilosis@Seq_735	24_734	OG3492
UDP-N-acetylglucosamine transferase complex	Candida_parapsilosis@Seq_3265	24_3264	OG2913
UDP-N-acetylglucosamine transferase complex	Candida_parapsilosis@Seq_3871	24_3870	OG2265
UDP-N-acetylglucosamine transferase complex	Candida_parapsilosis@Seq_4959	24_4958	OG5025
UTP-C complex	Candida_parapsilosis@Seq_1187	24_1186	OG3780
UTP-C complex	Candida_parapsilosis@Seq_2560	24_2559	OG2466
UTP-C complex	Candida_parapsilosis@Seq_3127	24_3126	OG2171
UTP-C complex	Candida_parapsilosis@Seq_3821	24_3820	OG1845
UTP-C complex	Candida_parapsilosis@Seq_471	24_470	OG1712
UTP-C complex	Candida_parapsilosis@Seq_4999	24_4998	OG2667
Ubp3-Bre5 deubiquitination complex	Candida_parapsilosis@Seq_2581	24_2580	OG5409
Ubp3-Bre5 deubiquitination complex	Candida_parapsilosis@Seq_3601	24_3600	OG3203
VCP-NPL4-UFD1 AAA ATPase complex	Candida_parapsilosis@Seq_3121	24_3120	OG2940
VCP-NPL4-UFD1 AAA ATPase complex	Candida_parapsilosis@Seq_3388	24_3387	OG1505
VCP-NPL4-UFD1 AAA ATPase complex	Candida_parapsilosis@Seq_931	24_930	OG4176
Vma12-Vma22 assembly complex	Candida_parapsilosis@Seq_1321	24_1320	OG6259
Vma12-Vma22 assembly complex	Candida_parapsilosis@Seq_2866	24_2865	OG3148
Vps55/Vps68 complex	Candida_parapsilosis@Seq_4418	24_4417	OG4277
Vps55/Vps68 complex	Candida_parapsilosis@Seq_5162	24_5161	OG4578
WASH complex	Candida_parapsilosis@Seq_3809	24_3808	OG4292
Yae1-Lto1 complex	Candida_parapsilosis@Seq_2666	24_2665	OG3079
Yae1-Lto1 complex	Candida_parapsilosis@Seq_4638	24_4637	OG2915
acetolactate synthase complex	Candida_parapsilosis@Seq_1027	24_1026	OG2577
acetolactate synthase complex	Candida_parapsilosis@Seq_2946	24_2945	OG1388
actin cytoskeleton-regulatory complex	Candida_parapsilosis@Seq_2241	24_2240	OG1278
actin cytoskeleton-regulatory complex	Candida_parapsilosis@Seq_342	24_341	OG1627
actin cytoskeleton-regulatory complex	Candida_parapsilosis@Seq_37	24_36	OG1837
acyl-CoA ceramide synthase complex	Candida_parapsilosis@Seq_2353	24_2352	OG1303
alpha DNA polymerase:primase complex	Candida_parapsilosis@Seq_256	24_255	OG2681
alpha DNA polymerase:primase complex	Candida_parapsilosis@Seq_3141	24_3140	OG2475
alpha DNA polymerase:primase complex	Candida_parapsilosis@Seq_3687	24_3686	OG3209
alpha DNA polymerase:primase complex	Candida_parapsilosis@Seq_961	24_960	OG1911
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_parapsilosis@Seq_1471	24_1470	OG1314
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_parapsilosis@Seq_2167	24_2166	OG1634
alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	Candida_parapsilosis@Seq_3872	24_3871	OG1753
alpha-1,6-mannosyltransferase complex	Candida_parapsilosis@Seq_1670	24_1669	OG2749
alpha-1,6-mannosyltransferase complex	Candida_parapsilosis@Seq_1828	24_1827	OG1205
alpha-1,6-mannosyltransferase complex	Candida_parapsilosis@Seq_4254	24_4253	OG2822
alpha-1,6-mannosyltransferase complex	Candida_parapsilosis@Seq_4681	24_4680	OG4403
anaphase-promoting complex	Candida_parapsilosis@Seq_128	24_127	OG4073
anaphase-promoting complex	Candida_parapsilosis@Seq_1305	24_1304	OG32704
anaphase-promoting complex	Candida_parapsilosis@Seq_139	24_138	OG2546
anaphase-promoting complex	Candida_parapsilosis@Seq_1854	24_1853	OG2049
anaphase-promoting complex	Candida_parapsilosis@Seq_2628	24_2627	OG1064
anaphase-promoting complex	Candida_parapsilosis@Seq_3617	24_3616	OG4473
anaphase-promoting complex	Candida_parapsilosis@Seq_3717	24_3716	OG55312
anaphase-promoting complex	Candida_parapsilosis@Seq_3874	24_3873	OG6043
anaphase-promoting complex	Candida_parapsilosis@Seq_4219	24_4218	OG2889
anaphase-promoting complex	Candida_parapsilosis@Seq_4753	24_4752	OG2691
anaphase-promoting complex	Candida_parapsilosis@Seq_4761	24_4760	OG4900
anaphase-promoting complex	Candida_parapsilosis@Seq_5188	24_5187	OG4130
anaphase-promoting complex	Candida_parapsilosis@Seq_638	24_637	OG2853
anaphase-promoting complex	Candida_parapsilosis@Seq_767	24_766	OG4845
anthranilate synthase complex	Candida_parapsilosis@Seq_2893	24_2892	OG3108
anthranilate synthase complex	Candida_parapsilosis@Seq_3989	24_3988	OG2028
box C/D snoRNP complex	Candida_parapsilosis@Seq_1506	24_1505	OG1942
box C/D snoRNP complex	Candida_parapsilosis@Seq_2594	24_2593	OG1882
box C/D snoRNP complex	Candida_parapsilosis@Seq_2807	24_2806	OG1459
box C/D snoRNP complex	Candida_parapsilosis@Seq_3376	24_3375	OG1978
box C/D snoRNP complex	Candida_parapsilosis@Seq_4389	24_4388	OG1626
box H/ACA snoRNP complex	Candida_parapsilosis@Seq_145	24_144	OG2094
box H/ACA snoRNP complex	Candida_parapsilosis@Seq_1726	24_1725	OG4325
box H/ACA snoRNP complex	Candida_parapsilosis@Seq_2332	24_2331	OG2377
box H/ACA snoRNP complex	Candida_parapsilosis@Seq_4475	24_4474	OG2468
bub1-bub3 complex	Candida_parapsilosis@Seq_3472	24_3471	OG1577
cAMP-dependent protein kinase complex	Candida_parapsilosis@Seq_904	24_903	OG1827
calcineurin complex	Candida_parapsilosis@Seq_3045	24_3044	OG3929
calcineurin complex	Candida_parapsilosis@Seq_4562	24_4561	OG1368
carbamoyl-phosphate synthase complex	Candida_parapsilosis@Seq_2674	24_2673	OG1032
carbamoyl-phosphate synthase complex	Candida_parapsilosis@Seq_564	24_563	OG2721
cellular bud neck polarisome	Candida_parapsilosis@Seq_541	24_540	OG2426
cellular bud neck polarisome	Candida_parapsilosis@Seq_844	24_843	OG4313
cellular bud tip polarisome	Candida_parapsilosis@Seq_541	24_540	OG2426
cellular bud tip polarisome	Candida_parapsilosis@Seq_844	24_843	OG4313
chaperonin-containing T-complex	Candida_parapsilosis@Seq_2303	24_2302	OG2405
chaperonin-containing T-complex	Candida_parapsilosis@Seq_2661	24_2660	OG2021
chaperonin-containing T-complex	Candida_parapsilosis@Seq_2714	24_2713	OG1922
chaperonin-containing T-complex	Candida_parapsilosis@Seq_3488	24_3487	OG1480
chaperonin-containing T-complex	Candida_parapsilosis@Seq_351	24_350	OG2111
chaperonin-containing T-complex	Candida_parapsilosis@Seq_3896	24_3895	OG2039
chaperonin-containing T-complex	Candida_parapsilosis@Seq_4391	24_4390	OG2050
chaperonin-containing T-complex	Candida_parapsilosis@Seq_517	24_516	OG1998
checkpoint clamp complex	Candida_parapsilosis@Seq_1230	24_1229	OG2431
checkpoint clamp complex	Candida_parapsilosis@Seq_2052	24_2051	OG4417
checkpoint clamp complex	Candida_parapsilosis@Seq_4598	24_4597	OG4382
chromosome passenger complex	Candida_parapsilosis@Seq_2193	24_2192	OG17934
chromosome passenger complex	Candida_parapsilosis@Seq_2477	24_2476	OG32006
chromosome passenger complex	Candida_parapsilosis@Seq_4758	24_4757	OG2838
clathrin adaptor complex	Candida_parapsilosis@Seq_1532	24_1531	OG3384
clathrin adaptor complex	Candida_parapsilosis@Seq_3719	24_3718	OG4698
clathrin adaptor complex	Candida_parapsilosis@Seq_47	24_46	OG2128
clathrin adaptor complex	Candida_parapsilosis@Seq_4960	24_4959	OG1593
clathrin coat	Candida_parapsilosis@Seq_837	24_836	OG1309
clathrin coat of coated pit	Candida_parapsilosis@Seq_1185	24_1184	OG1545
clathrin coat of coated pit	Candida_parapsilosis@Seq_377	24_376	OG3257
clathrin coat of trans-Golgi network vesicle	Candida_parapsilosis@Seq_1185	24_1184	OG1545
clathrin coat of trans-Golgi network vesicle	Candida_parapsilosis@Seq_377	24_376	OG3257
clathrin complex	Candida_parapsilosis@Seq_1185	24_1184	OG1545
clathrin vesicle coat	Candida_parapsilosis@Seq_260	24_259	OG3836
commitment complex	Candida_parapsilosis@Seq_1075	24_1074	OG4590
commitment complex	Candida_parapsilosis@Seq_1502	24_1501	OG2974
commitment complex	Candida_parapsilosis@Seq_1566	24_1565	OG1726
commitment complex	Candida_parapsilosis@Seq_1922	24_1921	OG2905
commitment complex	Candida_parapsilosis@Seq_24	24_23	OG4924
commitment complex	Candida_parapsilosis@Seq_2484	24_2483	OG2725
commitment complex	Candida_parapsilosis@Seq_3201	24_3200	OG3347
commitment complex	Candida_parapsilosis@Seq_3411	24_3410	OG1084
commitment complex	Candida_parapsilosis@Seq_3818	24_3817	OG2378
commitment complex	Candida_parapsilosis@Seq_4241	24_4240	OG3385
commitment complex	Candida_parapsilosis@Seq_4776	24_4775	OG3454
condensed nuclear chromosome inner kinetochore	Candida_parapsilosis@Seq_4758	24_4757	OG2838
condensed nuclear chromosome outer kinetochore	Candida_parapsilosis@Seq_1479	24_1478	OG3290
condensed nuclear chromosome outer kinetochore	Candida_parapsilosis@Seq_3162	24_3161	OG1672
condensin complex	Candida_parapsilosis@Seq_5211	24_5210	OG1225
core mediator complex	Candida_parapsilosis@Seq_1048	24_1047	OG2663
core mediator complex	Candida_parapsilosis@Seq_1144	24_1143	OG4190
core mediator complex	Candida_parapsilosis@Seq_1675	24_1674	OG2898
core mediator complex	Candida_parapsilosis@Seq_2561	24_2560	OG35606
core mediator complex	Candida_parapsilosis@Seq_2640	24_2639	OG3199
core mediator complex	Candida_parapsilosis@Seq_3083	24_3082	OG4058
core mediator complex	Candida_parapsilosis@Seq_3411	24_3410	OG1084
core mediator complex	Candida_parapsilosis@Seq_4331	24_4330	OG1796
core mediator complex	Candida_parapsilosis@Seq_5221	24_5220	OG3163
core mediator complex	Candida_parapsilosis@Seq_66	24_65	OG3321
core mediator complex	Candida_parapsilosis@Seq_867	24_866	OG2706
core mediator complex	Candida_parapsilosis@Seq_906	24_905	OG4683
core mediator complex	Candida_parapsilosis@Seq_926	24_925	OG2138
core mediator complex	Candida_parapsilosis@Seq_988	24_987	OG3698
cyclin-dependent protein kinase activating kinase holoenzyme complex	Candida_parapsilosis@Seq_2559	24_2558	OG2735
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_1441	24_1440	OG4846
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_1633	24_1632	OG2652
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_1890	24_1889	OG3277
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_2313	24_2312	OG4663
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_3115	24_3114	OG3181
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_3368	24_3367	OG1616
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_4379	24_4378	OG1509
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_4549	24_4548	OG2284
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_5205	24_5204	OG2985
cyclin-dependent protein kinase holoenzyme complex	Candida_parapsilosis@Seq_585	24_584	OG3948
cytoplasmic dynein complex	Candida_parapsilosis@Seq_2071	24_2070	OG3876
cytoplasmic dynein complex	Candida_parapsilosis@Seq_3511	24_3510	OG4288
cytoplasmic dynein complex	Candida_parapsilosis@Seq_840	24_839	OG2473
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_1057	24_1056	OG2144
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_1378	24_1377	OG3522
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_1932	24_1931	OG1817
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_302	24_301	OG2826
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_3426	24_3425	OG3117
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_3988	24_3987	OG2066
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_4224	24_4223	OG2312
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_5093	24_5092	OG3312
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_5200	24_5199	OG2484
cytoplasmic exosome (RNase complex)	Candida_parapsilosis@Seq_5208	24_5207	OG2886
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1088	24_1087	OG1385
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_110	24_109	OG1594
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1119	24_1118	OG1478
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_123	24_122	OG2022
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1415	24_1414	OG2279
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1426	24_1425	OG1728
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1463	24_1462	OG4504
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1577	24_1576	OG1159
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_170	24_169	OG1290
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1721	24_1720	OG1995
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1800	24_1799	OG2106
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_1869	24_1868	OG3863
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2065	24_2064	OG1873
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2206	24_2205	OG1952
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2309	24_2308	OG1091
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2521	24_2520	OG3402
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2563	24_2562	OG1573
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2673	24_2672	OG1378
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_272	24_271	OG3099
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2794	24_2793	OG2437
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2900	24_2899	OG1405
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2943	24_2942	OG2372
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_2955	24_2954	OG3219
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_31	24_30	OG1692
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3106	24_3105	OG1133
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3132	24_3131	OG4787
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3139	24_3138	OG1423
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3152	24_3151	OG4256
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3508	24_3507	OG1140
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3585	24_3584	OG1670
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3588	24_3587	OG1633
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3632	24_3631	OG1320
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3673	24_3672	OG1091
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3720	24_3719	OG1661
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3769	24_3768	OG2543
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3840	24_3839	OG1419
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3903	24_3902	OG1836
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_3994	24_3993	OG1120
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_4590	24_4589	OG3610
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_4781	24_4780	OG1243
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_4850	24_4849	OG1222
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_4970	24_4969	OG1161
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_5010	24_5009	OG1705
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_5045	24_5044	OG1506
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_5048	24_5047	OG1481
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_5112	24_5111	OG1907
cytosolic large ribosomal subunit	Candida_parapsilosis@Seq_975	24_974	OG3403
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_1328	24_1327	OG1250
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_1355	24_1354	OG1323
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_170	24_169	OG1290
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_1791	24_1790	OG1404
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_1970	24_1969	OG1284
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_247	24_246	OG1963
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_2557	24_2556	OG1514
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_3198	24_3197	OG2472
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_3508	24_3507	OG1140
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4164	24_4163	OG1981
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4370	24_4369	OG1770
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4695	24_4694	OG12515
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4726	24_4725	OG2918
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4902	24_4901	OG1361
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_4985	24_4984	OG2550
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_5027	24_5026	OG3201
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_5087	24_5086	OG1188
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_5175	24_5174	OG1658
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_5261	24_5260	OG2434
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_629	24_628	OG1412
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_706	24_705	OG2198
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_715	24_714	OG1223
cytosolic small ribosomal subunit	Candida_parapsilosis@Seq_761	24_760	OG2064
cytosolic tRNA wobble base thiouridylase complex	Candida_parapsilosis@Seq_1853	24_1852	OG1930
cytosolic tRNA wobble base thiouridylase complex	Candida_parapsilosis@Seq_2749	24_2748	OG2907
decaprenyl diphosphate synthase complex	Candida_parapsilosis@Seq_5085	24_5084	OG3062
dehydrodolichyl diphosphate synthase complex	Candida_parapsilosis@Seq_1221	24_1220	OG3858
