rxnID	source	panID_kegg_web	panID_eggnog_web	panID_RAVEN_kegg	panID_RAVEN_biocyc	panID_inter	panID_union	seedID	keggID	rxn_name_seed	rxn_name_kegg	formula_MNX	balance_MNX	Equation_MNX	EC_MNX	biocycID	reverse_biocyc	formula_biocyc	seed_equation	seed_definition	seed_direction	seed_reversibility	reverse_correction	dead_met_num	exist_panYeast	kegg_pathway_name
MNXR96260	kegg_web	Stagonospora_nodorum@Seq_3558	NA	NA	NA	NA	Stagonospora_nodorum@Seq_3558	rxn01722	kegg:R02391	Bilirubin:NAD+ oxidoreductase	Bilirubin:NAD+ oxidoreductase	1 `H(+)` + 1 `NADH` + 1 `biliverdin` = 1 `bilirubin` + 1 `NAD(+)`	TRUE	1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM416@MNXD1 = 1 MNXM534@MNXD1 + 1 MNXM8@MNXD1	1.3.1.24	NA	NA	NA	(1) cpd00003[0] + (1) cpd00376[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00389[0]	(1) NAD[0] + (1) Bilirubin[0] <=> (1) NADH[0] + (1) H+[0] + (1) Biliverdin[0]	=	=	1	0	FALSE	Porphyrin and chlorophyll metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
MNXR96259	kegg_web	Stagonospora_nodorum@Seq_3558	NA	NA	NA	NA	Stagonospora_nodorum@Seq_3558	rxn01723	kegg:R02393	Bilirubin:NADP+ oxidoreductase	Bilirubin:NADP+ oxidoreductase	1 `H(+)` + 1 `biliverdin` + 1 `NADPH` = 1 `NADP(+)` + 1 `bilirubin`	TRUE	1 MNXM1@MNXD1 + 1 MNXM416@MNXD1 + 1 MNXM6@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM534@MNXD1	1.3.1.24	NA	NA	NA	(1) cpd00006[0] + (1) cpd00376[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00389[0]	(1) NADP[0] + (1) Bilirubin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Biliverdin[0]	=	=	1	0	FALSE	Porphyrin and chlorophyll metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
MNXR99216	kegg_web	Stagonospora_nodorum@Seq_3558	NA	NA	NA	NA	Stagonospora_nodorum@Seq_3558	rxn08459	kegg:R09520	FADH2:NADP+ oxidoreductase	FADH2:NADP+ oxidoreductase	2 `H(+)` + 1 `FAD` + 1 `NADPH` = 1 `FADH2` + 1 `NADP(+)`	TRUE	2 MNXM1@MNXD1 + 1 MNXM33@MNXD1 + 1 MNXM6@MNXD1 = 1 MNXM38@MNXD1 + 1 MNXM5@MNXD1	1.5.1.30;1.5.1.45	NA	NA	NA	(1) cpd00005[0] + (1) cpd00015[0] + (1) cpd00067[0] => (1) cpd00006[0] + (1) cpd00982[0]	(1) NADPH[0] + (1) FAD[0] + (1) H+[0] => (1) NADP[0] + (1) FADH2[0]	>	=	1	0	FALSE	Riboflavin metabolism;Metabolic pathways
MNXR97389	kegg_web;RAVEN_kegg	yHMPu5000034670_Blastobotrys_proliferans@Seq_3144;Lipomyces_starkeyi@Seq_2167;yHMPu5000041863_Candida_gorgasii@Seq_3415	NA	yHMPu5000034670_Blastobotrys_proliferans@Seq_3144 or Lipomyces_starkeyi@Seq_2167 or yHMPu5000034947_Ambrosiozyma_philentoma@Seq_3774 or yHMPu5000041863_Candida_gorgasii@Seq_3415	NA	yHMPu5000034670_Blastobotrys_proliferans@Seq_3144;Lipomyces_starkeyi@Seq_2167;yHMPu5000041863_Candida_gorgasii@Seq_3415	yHMPu5000034670_Blastobotrys_proliferans@Seq_3144;Lipomyces_starkeyi@Seq_2167;yHMPu5000041863_Candida_gorgasii@Seq_3415;yHMPu5000034947_Ambrosiozyma_philentoma@Seq_3774	rxn04822	kegg:R07015	"1,2-Dihydronaphthalene-1,2-diol dehydrogenase"	"1,2-Dihydronaphthalene-1,2-diol dehydrogenase"	"1 `1,2-dihydronaphthalene-1,2-diol` + 1 `NADP(+)` = 1 `H(+)` + 1 `NADPH` + 1 `naphthalene-1,2-diol`"	TRUE	1 MNXM114239@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM842@MNXD1	1.3.1.20	NA	NA	NA	(1) cpd00006[0] + (1) cpd03712[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01932[0]	"(1) NADP[0] + (1) 1,2-Dihydronaphthalene-1,2-diol[0] => (1) NADPH[0] + (1) H+[0] + (1) 1,2-Naphthalenediol[0]"	>	>	0	0	FALSE	Metabolism of xenobiotics by cytochrome P450
MNXR110361	kegg_web	Aspergillus_nidulans@Seq_1780	NA	NA	NA	NA	Aspergillus_nidulans@Seq_1780	rxn04428	kegg:R06574	"caffeic aldehyde:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	"caffeic aldehyde:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	1 `S-adenosyl-L-methionine` + 1 `(E)-caffeyl aldehyde` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `(E)-coniferyl aldehyde`	TRUE	1 MNXM16@MNXD1 + 1 MNXM4498@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM19@MNXD1 + 1 MNXM858@MNXD1	2.1.1.68	NA	NA	NA	(1) cpd00017[0] + (1) cpd07830[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd01733[0]	(1) S-Adenosyl-L-methionine[0] + (1) Caffeyl aldehyde[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Ferulaldehyde[0]	=	=	1	0	FALSE	Phenylpropanoid biosynthesis;Biosynthesis of secondary metabolites
MNXR110362	kegg_web	Aspergillus_nidulans@Seq_1780	NA	NA	NA	NA	Aspergillus_nidulans@Seq_1780	rxn04429	kegg:R06575	"S-adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	"S-adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	1 `S-adenosyl-L-methionine` + 1 `(E)-caffeyl alcohol` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `(E)-coniferol`	TRUE	1 MNXM16@MNXD1 + 1 MNXM5650@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM19@MNXD1 + 1 MNXM880@MNXD1	2.1.1.68	NA	NA	NA	(1) cpd00017[0] + (1) cpd08986[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd00458[0]	(1) S-Adenosyl-L-methionine[0] + (1) Caffeyl alcohol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Coniferol[0]	=	=	1	0	FALSE	Phenylpropanoid biosynthesis;Biosynthesis of secondary metabolites
MNXR110364	kegg_web	Aspergillus_nidulans@Seq_1780	NA	NA	NA	NA	Aspergillus_nidulans@Seq_1780	rxn04431	kegg:R06577	"S-adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	"S-adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase"	1 `S-adenosyl-L-methionine` + 1 `(E)-5-hydroxyconiferyl alcohol` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `(E)-sinapyl alcohol`	TRUE	1 MNXM16@MNXD1 + 1 MNXM3873@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM19@MNXD1 + 1 MNXM2865@MNXD1	2.1.1.68	NA	NA	NA	(1) cpd00017[0] + (1) cpd08985[0] <=> (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd01554[0]	(1) S-Adenosyl-L-methionine[0] + (1) 5-Hydroxyconiferyl alcohol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Sinapyl alcohol[0]	=	=	1	0	FALSE	Phenylpropanoid biosynthesis;Biosynthesis of secondary metabolites
MNXR108076	kegg_web	Neurospora_crassa@Seq_1092	NA	NA	NA	NA	Neurospora_crassa@Seq_1092	rxn02352	kegg:R03286	N(pai)-methyl-L-histidine:beta-alanine ligase (AMP-forming)	N(pi)-methyl-L-histidine:beta-alanine ligase (ADP-forming)	1 `beta-alanine` + 1 `ATP` + 1 `1-methylhistidine zwitterion` = 1 `H(+)` + 1 `anserine` + 1 `ADP` + 1 `phosphate`	TRUE	1 MNXM144@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM3309@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM2639@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM9@MNXD1	6.3.2.11	NA	NA	NA	(1) cpd00002[0] + (1) cpd00085[0] + (1) cpd00848[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd00926[0]	(1) ATP[0] + (1) beta-Alanine[0] + (1) 1-Methylhistidine[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) Anserine[0]	>	>	0	0	FALSE	Histidine metabolism;beta-Alanine metabolism
MNXR105284	kegg_web;eggnog_web;RAVEN_kegg	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	Saitoella_complicata@Seq_1511	Lipomyces_starkeyi@Seq_5712 or Stagonospora_nodorum@Seq_9640 or Stagonospora_nodorum@Seq_9903 or Saitoella_complicata@Seq_1511	NA	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	rxn03007	kegg:R07498	R07498		"1 `H(+)` + 1 `5alpha-cholesta-8,24-dien-3beta-ol` + 1 `NADPH` = 1 `5alpha-cholest-8-en-3beta-ol` + 1 `NADP(+)`"	TRUE	1 MNXM1@MNXD1 + 1 MNXM574@MNXD1 + 1 MNXM6@MNXD1 = 1 MNXM2494@MNXD1 + 1 MNXM5@MNXD1	1.3.1.72	NA	NA	NA	(1) cpd00006[0] + (1) cpd02398[0] => (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03221[0]	(1) NADP[0] + (1) Zymostenol[0] => (1) NADPH[0] + (1) H+[0] + (1) Zymosterol[0]	>	=	1	0	FALSE	Steroid biosynthesis;Metabolic pathways
MNXR111128	kegg_web;eggnog_web;RAVEN_kegg	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	Saitoella_complicata@Seq_1511	Lipomyces_starkeyi@Seq_5712 or Stagonospora_nodorum@Seq_9640 or Stagonospora_nodorum@Seq_9903 or Saitoella_complicata@Seq_1511	NA	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	Stagonospora_nodorum@Seq_9903;Saitoella_complicata@Seq_1511;Stagonospora_nodorum@Seq_9640;Lipomyces_starkeyi@Seq_5712	rxn11682	kegg:R07507	R07507		"1 `H(+)` + 1 `NADPH` + 1 `cholesta-5,7,24-trien-3beta-ol` = 1 `NADP(+)` + 1 `cholesta-5,7-dien-3beta-ol`"	TRUE	1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM941@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM710@MNXD1	1.3.1.72	NA	NA	NA	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03037[0] => (1) cpd00006[0] + (1) cpd00857[0]	(1) NADPH[0] + (1) H+[0] + (1) 7-Dehydrodesmosterol[0] => (1) NADP[0] + (1) Provitamin D3[0]	>	=	1	0	FALSE	Steroid biosynthesis;Metabolic pathways
MNXR106852	kegg_web;RAVEN_kegg	Saitoella_complicata@Seq_4283	NA	Saitoella_complicata@Seq_4283	NA	Saitoella_complicata@Seq_4283	Saitoella_complicata@Seq_4283	rxn00873	kegg:R01176	Butanoate:CoA ligase (AMP-forming)	Butanoate:CoA ligase (AMP-forming)	1 `diphosphate` + 1 `AMP` + 1 `butanoyl-CoA` = 1 `CoA` + 1 `ATP` + 1 `butanoate`	TRUE	1 MNXM11@MNXD1 + 1 MNXM14@MNXD1 + 1 MNXM233@MNXD1 = 1 MNXM12@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM458@MNXD1	6.2.1.2	NA	NA	NA	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00211[0] => (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd00120[0]	(1) ATP[0] + (1) CoA[0] + (1) Butyrate[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) Butyryl-CoA[0]	>	>	0	0	FALSE	Butanoate metabolism;Metabolic pathways
MNXR111814	kegg_web	Xylona_heveae@Seq_6896;Xylona_heveae@Seq_3486;Xylona_heveae@Seq_862	NA	NA	NA	NA	Xylona_heveae@Seq_6896;Xylona_heveae@Seq_3486;Xylona_heveae@Seq_862	rxn11787	kegg:R08259	R08259		1 `H(+)` + 1 `UDP` + 1 `SN38 glucuronide` = 1 `SN-38` + 1 `UDP-alpha-D-glucuronate`	TRUE	1 MNXM1@MNXD1 + 1 MNXM17@MNXD1 + 1 MNXM7773@MNXD1 = 1 MNXM3713@MNXD1 + 1 MNXM87@MNXD1	2.4.1.17	NA	NA	NA	(1) cpd00144[0] + (1) cpd08049[0] <=> (1) cpd00014[0] + (1) cpd08230[0]	(1) UDPglucuronate[0] + (1) SN-38[0] <=> (1) UDP[0] + (1) SN-38G[0]	=	>	0	0	FALSE	Drug metabolism - other enzymes
MNXR106849	kegg_web	Botrytis_cinerea@Seq_7123	NA	NA	NA	NA	Botrytis_cinerea@Seq_7123	rxn00865	kegg:R01166	Nalpha-(beta-alanyl)-L-histidine hydrolase	Nalpha-(beta-alanyl)-L-histidine hydrolase	1 `L-histidine` + 1 `beta-alanine` = 1 `carnosine` + 1 `H2O`	TRUE	1 MNXM134@MNXD1 + 1 MNXM144@MNXD1 = 1 MNXM1419@MNXD1 + 1 MNXM2@MNXD1	3.4.13.18;3.4.13.20;3.4.13.3	NA	NA	NA	(1) cpd00001[0] + (1) cpd00310[0] <=> (1) cpd00085[0] + (1) cpd00119[0]	(1) H2O[0] + (1) Carnosine[0] <=> (1) beta-Alanine[0] + (1) L-Histidine[0]	=	=	1	0	FALSE	Histidine metabolism;beta-Alanine metabolism;Metabolic pathways
MNXR95133	kegg_web	Botrytis_cinerea@Seq_7123	NA	NA	NA	NA	Botrytis_cinerea@Seq_7123	rxn01464	kegg:R01992	alpha-Aminobutyryl histidine hydrolase	alpha-Aminobutyryl histidine hydrolase	1 `L-histidine` + 1 `4-aminobutanoate` = 1 `H2O` + 1 `homocarnosine`	TRUE	1 MNXM134@MNXD1 + 1 MNXM192@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM56612@MNXD1	3.4.13.18;3.4.13.20;3.4.13.3	NA	NA	NA	(1) cpd00001[0] + (1) cpd00657[0] <=> (1) cpd00119[0] + (1) cpd00281[0]	(1) H2O[0] + (1) Homocarnosine[0] <=> (1) L-Histidine[0] + (1) GABA[0]	=	=	1	0	FALSE	Arginine and proline metabolism
MNXR101765	kegg_web;RAVEN_kegg	Aspergillus_nidulans@Seq_7811	NA	Aspergillus_nidulans@Seq_7811	NA	Aspergillus_nidulans@Seq_7811	Aspergillus_nidulans@Seq_7811	rxn02369	kegg:R03307	"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate lyase (decyclizing)"	"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate lyase (decyclizing)"	"1 `2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate` = 1 `H(+)` + 1 `3-carboxy-cis,cis-muconate`"	TRUE	1 MNXM1521@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM1134@MNXD1	5.5.1.2	NA	NA	NA	(1) cpd00938[0] <=> (1) cpd00067[0] + (1) cpd00856[0]	"(1) 4-Carboxymuconolactone[0] <=> (1) H+[0] + (1) 3-Carboxy-cis,cis-muconate[0]"	=	>	0	0	TRUE	Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds
MNXR107242	kegg_web;RAVEN_kegg	Fusarium_graminearum@Seq_9545	NA	yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271	NA	NA	Fusarium_graminearum@Seq_9545;yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271	rxn01425	kegg:R01941	Caffeic aldehyde:NADP+ oxidoreductase (CoA-caffeoylating)	Caffeic aldehyde:NADP+ oxidoreductase (CoA-caffeoylating)	1 `CoA` + 1 `(E)-caffeyl aldehyde` + 1 `NADP(+)` = 1 `H(+)` + 1 `caffeoyl-CoA` + 1 `NADPH`	TRUE	1 MNXM12@MNXD1 + 1 MNXM4498@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM443@MNXD1 + 1 MNXM6@MNXD1	1.2.1.44	NA	NA	NA	(1) cpd00006[0] + (1) cpd00010[0] + (1) cpd07830[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00270[0]	(1) NADP[0] + (1) CoA[0] + (1) Caffeyl aldehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Caffeoyl-CoA[0]	=	=	1	0	FALSE	Phenylpropanoid biosynthesis;Biosynthesis of secondary metabolites
MNXR110356	kegg_web;RAVEN_kegg	Fusarium_graminearum@Seq_9545	NA	yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271	NA	NA	Fusarium_graminearum@Seq_9545;yHMPu5000035665_Middelhovenomyces_tepae@Seq_3271	rxn04423	kegg:R06569	cinnamaldehyde:NADP+ oxidoreductase (CoA-cinnamoylating)	cinnamaldehyde:NADP+ oxidoreductase (CoA-cinnamoylating)	1 `CoA` + 1 `(E)-5-hydroxyconiferaldehyde` + 1 `NADP(+)` = 1 `H(+)` + 1 `5-hydroxyferuloyl-CoA` + 1 `NADPH`	TRUE	1 MNXM12@MNXD1 + 1 MNXM3506@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM3188@MNXD1 + 1 MNXM6@MNXD1	1.2.1.44	NA	NA	NA	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd08983[0] <=> (1) cpd00006[0] + (1) cpd00010[0] + (1) cpd08984[0]	(1) NADPH[0] + (1) H+[0] + (1) 5-Hydroxyferuloyl-CoA[0] <=> (1) NADP[0] + (1) CoA[0] + (1) 5-Hydroxyconiferaldehyde[0]	=	=	1	0	FALSE	Phenylpropanoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
MNXR96320	kegg_web	Coccidioides_immitis@Seq_2475	NA	NA	NA	NA	Coccidioides_immitis@Seq_2475	rxn00869	kegg:R01172	butanal:NAD+ oxidoreductase (CoA-acylating)	butanal:NAD+ oxidoreductase (CoA-acylating)	1 `butanal` + 1 `CoA` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `butanoyl-CoA`	TRUE	1 MNXM1017@MNXD1 + 1 MNXM12@MNXD1 + 1 MNXM8@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM233@MNXD1	1.2.1.10;1.2.1.57;1.2.1.87	NA	NA	NA	(1) cpd00003[0] + (1) cpd00010[0] + (1) cpd01011[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00120[0]	(1) NAD[0] + (1) CoA[0] + (1) Butanal[0] <=> (1) NADH[0] + (1) H+[0] + (1) Butyryl-CoA[0]	=	=	1	0	FALSE	Butanoate metabolism;Microbial metabolism in diverse environments
MNXR112832	kegg_web;RAVEN_kegg	Fusarium_graminearum@Seq_8792	NA	Stagonospora_nodorum@Seq_11395 or Sporopachydermia_quercuum@Seq_5820 or Fusarium_graminearum@Seq_3680 or yHMPu5000034742_Lipomyces_suomiensis@Seq_5736 or Stagonospora_nodorum@Seq_1625 or Saitoella_complicata@Seq_2744 or Aspergillus_nidulans@Seq_3801 or Stagonospora_nodorum@Seq_7114 or Stagonospora_nodorum@Seq_3885 or Stagonospora_nodorum@Seq_1491 or Neurospora_crassa@Seq_6565 or Neurospora_crassa@Seq_1100	NA	NA	Fusarium_graminearum@Seq_8792;Stagonospora_nodorum@Seq_11395;Sporopachydermia_quercuum@Seq_5820;Fusarium_graminearum@Seq_3680;yHMPu5000034742_Lipomyces_suomiensis@Seq_5736;Stagonospora_nodorum@Seq_1625;Saitoella_complicata@Seq_2744;Aspergillus_nidulans@Seq_3801;Stagonospora_nodorum@Seq_7114;Stagonospora_nodorum@Seq_3885;Stagonospora_nodorum@Seq_1491;Neurospora_crassa@Seq_6565;Neurospora_crassa@Seq_1100	rxn16245	kegg:R09408	R09408		"1 `H(+)` + 1 `aflatoxin B1` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `aflatoxin B1 exo-8,9-epoxide`"	TRUE	1 MNXM1@MNXD1 + 1 MNXM3898@MNXD1 + 1 MNXM4@MNXD1 + 1 MNXM6@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM8257@MNXD1	1.14.13.-;1.14.14.1	NA	NA	NA	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd04172[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20840[0]	"(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin B1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin B1-exo-8,9-epoxide[0]"	>	>	0	0	FALSE	Metabolism of xenobiotics by cytochrome P450
MNXR107000	kegg_web;eggnog_web;RAVEN_kegg	Saitoella_complicata@Seq_1231	Saitoella_complicata@Seq_1231	Saitoella_complicata@Seq_1231	NA	Saitoella_complicata@Seq_1231	Saitoella_complicata@Seq_1231	rxn01058	kegg:R01451	Cholesterol:NAD+ delta7-oxidoreductase	Cholesterol:NAD+ delta7-oxidoreductase	"1 `cholesterol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `cholesta-5,7-dien-3beta-ol`"	TRUE	1 MNXM103@MNXD1 + 1 MNXM8@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM710@MNXD1	1.3.1.21	NA	NA	NA	(1) cpd00003[0] + (1) cpd00160[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00857[0]	(1) NAD[0] + (1) Cholesterol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Provitamin D3[0]	=	=	1	0	FALSE	Steroid biosynthesis;Metabolic pathways
MNXR107262	kegg_web;eggnog_web;RAVEN_kegg	Neurospora_crassa@Seq_7453	Neurospora_crassa@Seq_7453	Neurospora_crassa@Seq_7453	NA	Neurospora_crassa@Seq_7453	Neurospora_crassa@Seq_7453	rxn01461	kegg:R01989	L-Arginine:4-aminobutanoate amidinotransferase	L-Arginine:4-aminobutanoate amidinotransferase	1 `4-guanidinobutanoate` + 1 `L-ornithine` = 1 `4-aminobutanoate` + 1 `L-arginine`	TRUE	1 MNXM1312@MNXD1 + 1 MNXM89689@MNXD1 = 1 MNXM192@MNXD1 + 1 MNXM70@MNXD1	2.1.4.1	NA	NA	NA	(1) cpd00051[0] + (1) cpd00281[0] <=> (1) cpd00064[0] + (1) cpd00762[0]	(1) L-Arginine[0] + (1) GABA[0] <=> (1) Ornithine[0] + (1) 4-Guanidinobutanoate[0]	=	<	0	0	FALSE	Arginine and proline metabolism;Metabolic pathways
MNXR111637	kegg_web;eggnog_web;RAVEN_kegg	Aspergillus_nidulans@Seq_6103	Aspergillus_nidulans@Seq_6103	Aspergillus_nidulans@Seq_6103	NA	Aspergillus_nidulans@Seq_6103	Aspergillus_nidulans@Seq_6103	rxn07845	kegg:R08056	D-glucarate hydro-lyase	D-glucarate hydro-lyase	1 `H2O` + 1 `2-dehydro-3-deoxy-D-glucarate` = 1 `D-glucarate`	TRUE	1 MNXM2@MNXD1 + 1 MNXM2923@MNXD1 = 1 MNXM744@MNXD1	4.2.1.40	NA	NA	NA	(1) cpd00609[0] => (1) cpd00001[0] + (1) cpd02439[0]	(1) D-Glucarate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-D-glucarate[0]	>	?	need_manual_check	0	FALSE	Ascorbate and aldarate metabolism
MNXR108012	kegg_web;eggnog_web;RAVEN_kegg	Arthrobotrys_oligospora@Seq_3645	Arthrobotrys_oligospora@Seq_3645	Arthrobotrys_oligospora@Seq_3645	NA	Arthrobotrys_oligospora@Seq_3645	Arthrobotrys_oligospora@Seq_3645	rxn02284	kegg:R03191	UDP-N-acetylmuramate:NADP+ oxidoreductase	UDP-N-acetylmuramate:NADP+ oxidoreductase	1 `H(+)` + 1 `NADH` + 1 `UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine` = 1 `UDP-N-acetyl-alpha-D-muramate` + 1 `NAD(+)`	TRUE	1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1688@MNXD1 = 1 MNXM785@MNXD1 + 1 MNXM8@MNXD1	1.1.1.158;1.3.1.98	NA	NA	NA	(1) cpd00003[0] + (1) cpd00773[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02820[0]	(1) NAD[0] + (1) UDP-MurNAc[0] <= (1) NADH[0] + (1) H+[0] + (1) UDP-N-acetylglucosamine enolpyruvate[0]	<	=	1	0	FALSE	Amino sugar and nucleotide sugar metabolism;Peptidoglycan biosynthesis;Metabolic pathways
MNXR111704	kegg_web;eggnog_web	Candida_versatilis@Seq_4613	Candida_versatilis@Seq_4613	NA	NA	Candida_versatilis@Seq_4613	Candida_versatilis@Seq_4613	rxn11511	kegg:R08125	R08125		1 `D-glucopyranose 6-phosphate` + 1 `L-lysine` = 1 `fructoselysine-6-phosphate` + 1 `H2O`	TRUE	1 MNXM160@MNXD1 + 1 MNXM78@MNXD1 = 1 MNXM1924@MNXD1 + 1 MNXM2@MNXD1	3.5.-.-	NA	NA	NA	(1) cpd00001[0] + (1) cpd16277[0] <=> (1) cpd00039[0] + (1) cpd00079[0]	(1) H2O[0] + (1) Fructoselysine 6-phosphate[0] <=> (1) L-Lysine[0] + (1) D-glucose-6-phosphate[0]	=	=	1	0	FALSE	NA
MNXR114035	kegg_web	Schizosaccharomyces_pombe@Seq_4906	NA	NA	NA	NA	Schizosaccharomyces_pombe@Seq_4906	rxn40452	kegg:R10717	"propane-1,2-diol:NAD+ 2-oxidoreductase"	"propane-1,2-diol:NAD+ 2-oxidoreductase"	"1 `propane-1,2-diol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `hydroxyacetone`"	TRUE	1 MNXM1118@MNXD1 + 1 MNXM8@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1744@MNXD1	1.1.1.6	NA	NA	NA	(1) cpd00003[0] + (1) cpd00453[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd03105[0]	"(1) NAD[0] + (1) 1,2-Propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetol[0]"	=	=	1	0	FALSE	Propanoate metabolism
